Facility name,TRI ID,Address,City,County,State,Zip Code,Year,Chemical,CAS,Federal (F) or Commercial (C),Form Type (Form R or A),Industry,Fugitive Air,Stack Air,Total Air,Surface Water Discharge,Underground Injection,Land Disposal,Total on-site release,Off-site release,Total on- and off-site releases,Transfer to recycling,Transfer to energy recovery,Transfer to treatment,Transfer to POTWs,Other off-site transfer,Total transfers off-site for waste management,Recycled on-site,Recycled off-site,Energy recovery on-site,Energy recovery off-site,Treated on-site,Treated off-site,Quantity released on- and off-site,Total production-related waste managed,Non production-related waste managed
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,DIETHANOLAMINE,'000111422',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,DIETHANOLAMINE,'000111422',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,.,.,0,539400,0,539400,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,4100,0,4100,0,0,0,4100,.,4100,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,ETHYLBENZENE,'000100414',C,R,NAICS 325 - Chemicals,6135,1545,7680,10,0,0,7690,1436,9126,.,.,0,20,0,1456,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,ETHYLENE,'000074851',C,R,NAICS 324 - Petroleum,1400,0,1400,0,0,0,1400,.,1400,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,ETHYLENE,'000074851',C,R,NAICS 325 - Chemicals,19250,0,19250,0,0,0,19250,.,19250,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,ETHYLENE GLYCOL,'000107211',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,LEAD COMPOUNDS,'N420',C,R,NAICS 324 - Petroleum,140,0,140,2,0,0,142,2500,2642,.,.,.,1300,0,2500,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,LEAD COMPOUNDS,'N420',C,R,NAICS 325 - Chemicals,120,0,120,10,0,0,130,10990,11120,.,.,.,80,0,10990,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,MANGANESE,'007439965',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,1600,1600,.,.,.,1600,0,1600,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,MANGANESE COMPOUNDS,'N450',C,R,NAICS 324 - Petroleum,170,0,170,70,0,0,240,280,520,.,.,.,280,0,280,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,50,0,50,0,0,0,50,.,50,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,11605,15,11620,2550,0,0,14170,.,14170,.,.,0,5950,0,5950,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,METHYL TERT-BUTYL ETHER,'001634044',C,R,NAICS 324 - Petroleum,300,0,300,0,0,0,300,.,300,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,MOLYBDENUM TRIOXIDE,'001313275',C,R,NAICS 325 - Chemicals,625,12540,13165,0,0,0,13165,.,13165,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,NICKEL COMPOUNDS,'N495',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,131,131,.,.,.,0,0,131,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,NICKEL COMPOUNDS,'N495',C,R,NAICS 325 - Chemicals,0,0,0,90,0,0,90,1570,1660,.,.,.,240,0,1570,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,PHENOL,'000108952',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,174500,0,174500,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,PHOSPHORIC ACID,'007664382',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,PROPYLENE,'000115071',C,R,NAICS 324 - Petroleum,13400,0,13400,0,0,0,13400,.,13400,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,PROPYLENE,'000115071',C,R,NAICS 325 - Chemicals,24895,0,24895,0,0,0,24895,.,24895,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),'007664939',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,19800,0,19800,0,0,0,19800,40,19840,.,.,0,6300,0,6340,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,TOLUENE,'000108883',C,R,NAICS 325 - Chemicals,18835,7465,26300,135,0,0,26435,365,26800,.,.,0,100,0,465,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,21300,0,21300,0,0,0,21300,40,21340,.,.,0,4000,0,4040,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 325 - Chemicals,19415,6285,25700,165,0,0,25865,0,25865,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,17801,17801,.,.,.,2400,0,17801,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1989,ZINC COMPOUNDS,'N982',C,R,NAICS 325 - Chemicals,0,230,230,670,0,0,900,7950,8850,.,.,.,260,0,7950,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,"1,1,1-TRICHLOROETHANE",'000071556',C,R,NAICS 324 - Petroleum,5524,0,5524,0,0,0,5524,.,5524,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,"1,1,1-TRICHLOROETHANE",'000071556',C,R,NAICS 324 - Petroleum,4280,75,4355,0,0,0,4355,.,4355,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 324 - Petroleum,19691,750,20441,0,0,0,20441,.,20441,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,"1,2,4-TRIMETHYLBENZENE",'000095636',C,R,NAICS 325 - Chemicals,4945,1085,6030,10,0,0,6040,1180,7220,.,.,15,65,0,1260,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,"1,2-DIBROMOETHANE",'000106934',C,R,NAICS 324 - Petroleum,90,0,90,0,0,0,90,.,90,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,"1,2-DICHLOROETHANE",'000107062',C,R,NAICS 324 - Petroleum,20,0,20,0,0,0,20,.,20,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,"1,3-BUTADIENE",'000106990',C,R,NAICS 324 - Petroleum,250,5,255,0,0,0,255,.,255,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,"1,3-BUTADIENE",'000106990',C,R,NAICS 325 - Chemicals,780,0,780,0,0,0,780,.,780,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,2-METHOXYETHANOL,'000109864',C,R,NAICS 324 - Petroleum,5,0,5,0,0,0,5,.,5,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,AMMONIA,'007664417',C,R,NAICS 324 - Petroleum,0,256424,256424,0,0,0,256424,.,256424,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,AMMONIA,'007664417',C,R,NAICS 325 - Chemicals,395,1500,1895,21170,0,0,23065,35,23100,.,.,0,96995,0,97030,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,BENZENE,'000071432',C,R,NAICS 324 - Petroleum,10259,750,11009,0,0,0,11009,250,11259,.,.,.,14817,15067,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,BENZENE,'000071432',C,R,NAICS 325 - Chemicals,2830,1350,4180,15,0,0,4195,255,4450,.,.,5,100,0,360,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,CHLORINE,'007782505',C,R,NAICS 324 - Petroleum,6208,0,6208,0,0,0,6208,.,6208,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,CHLORINE,'007782505',C,R,NAICS 324 - Petroleum,150,40,190,0,0,0,190,.,190,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,CHROMIUM,'007440473',C,R,NAICS 324 - Petroleum,0,1353,1353,0,0,0,1353,22223,23576,.,.,.,2927,22223,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,COBALT COMPOUNDS,'N096',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,250,250,.,.,.,0,250,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,COPPER,'007440508',C,R,NAICS 324 - Petroleum,0,250,250,0,0,0,250,8570,8820,.,.,.,750,8570,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,COPPER,'007440508',C,R,NAICS 324 - Petroleum,0,0,0,530,0,0,530,2390,2920,.,.,1,810,0,2391,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,CRESOL (MIXED ISOMERS),'001319773',C,R,NAICS 325 - Chemicals,5,5,10,630,0,0,640,21,661,.,.,0,5720,0,5741,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,CYCLOHEXANE,'000110827',C,R,NAICS 324 - Petroleum,6812,250,7062,0,0,0,7062,.,7062,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,CYCLOHEXANE,'000110827',C,R,NAICS 325 - Chemicals,1140,105,1245,5,0,0,1250,170,1420,.,.,2,15,0,187,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,DIETHANOLAMINE,'000111422',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,DIETHANOLAMINE,'000111422',C,R,NAICS 325 - Chemicals,0,0,0,0,0,0,0,.,0,.,.,0,659490,0,659490,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,ETHYLBENZENE,'000100414',C,R,NAICS 324 - Petroleum,9743,250,9993,0,0,0,9993,5,9998,.,.,0,0,5,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,ETHYLBENZENE,'000100414',C,R,NAICS 325 - Chemicals,4735,710,5445,20,0,0,5465,730,6195,.,.,10,30,0,770,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,ETHYLENE,'000074851',C,R,NAICS 324 - Petroleum,7952,250,8202,0,0,0,8202,.,8202,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,ETHYLENE,'000074851',C,R,NAICS 325 - Chemicals,13970,0,13970,0,0,0,13970,.,13970,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,LEAD,'007439921',C,R,NAICS 324 - Petroleum,0,250,250,0,0,0,250,0,250,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,LEAD COMPOUNDS,'N420',C,R,NAICS 324 - Petroleum,5,0,5,0,0,0,5,4188,4193,.,.,.,1482,4188,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,LEAD COMPOUNDS,'N420',C,R,NAICS 325 - Chemicals,170,0,170,130,0,0,300,2435,2735,.,.,780,105,3215,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,MANGANESE,'007439965',C,R,NAICS 324 - Petroleum,0,250,250,0,0,0,250,1829,2079,.,.,.,1829,0,1829,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,MANGANESE COMPOUNDS,'N450',C,R,NAICS 324 - Petroleum,170,0,170,105,0,0,275,0,275,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,250,0,250,5,0,0,255,.,255,.,.,0,292683,0,292683,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,METHANOL,'000067561',C,R,NAICS 324 - Petroleum,3140,40,3180,1660,0,0,4840,.,4840,.,.,0,3874,0,3874,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,METHYL TERT-BUTYL ETHER,'001634044',C,R,NAICS 324 - Petroleum,3034,250,3284,5,0,0,3289,.,3289,.,.,0,51220,0,51220,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,METHYL TERT-BUTYL ETHER,'001634044',C,R,NAICS 324 - Petroleum,1500,12875,14375,0,0,0,14375,.,14375,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,NAPHTHALENE,'000091203',C,R,NAICS 324 - Petroleum,15889,750,16639,0,0,0,16639,.,16639,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,NICKEL,'007440020',C,R,NAICS 324 - Petroleum,0,250,250,0,0,0,250,0,250,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,NICKEL COMPOUNDS,'N495',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,750,750,.,.,.,0,750,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,NICKEL COMPOUNDS,'N495',C,R,NAICS 325 - Chemicals,0,0,0,105,0,0,105,945,1050,.,.,20,130,0,965,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,PHENOL,'000108952',C,R,NAICS 324 - Petroleum,0,250,250,5,0,0,255,.,255,.,.,0,177439,0,177439,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,PHOSPHORIC ACID,'007664382',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,PROPYLENE,'000115071',C,R,NAICS 324 - Petroleum,29604,250,29854,0,0,0,29854,.,29854,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,PROPYLENE,'000115071',C,R,NAICS 325 - Chemicals,15920,0,15920,0,0,0,15920,.,15920,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),'007664939',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,.,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),'007664939',C,R,NAICS 324 - Petroleum,0,5,5,0,0,0,5,.,5,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,TOLUENE,'000108883',C,R,NAICS 324 - Petroleum,41301,8796,50097,0,0,0,50097,250,50347,.,.,.,14634,14884,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,TOLUENE,'000108883',C,R,NAICS 325 - Chemicals,13525,4020,17545,15,0,0,17560,155,17715,.,.,2,120,0,277,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,VANADIUM (EXCEPT WHEN CONTAINED IN AN ALLOY),'007440622',C,R,NAICS 324 - Petroleum,0,250,250,0,0,0,250,0,250,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 324 - Petroleum,37258,7844,45102,0,0,0,45102,250,45352,.,.,.,9146,9396,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,XYLENE (MIXED ISOMERS),'001330207',C,R,NAICS 325 - Chemicals,14610,3110,17720,25,0,0,17745,2865,20610,.,.,40,150,0,3055,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,ZINC (FUME OR DUST),'007440666',C,R,NAICS 324 - Petroleum,0,750,750,0,0,0,750,.,750,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,ZINC COMPOUNDS,'N982',C,R,NAICS 324 - Petroleum,0,0,0,0,0,0,0,23271,23271,.,.,.,2744,23271,0,0,0,0,0,0,0,0,0,
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1990,ZINC COMPOUNDS,'N982',C,R,NAICS 325 - Chemicals,0,230,230,2000,0,0,2230,2735,4965,.,.,160,350,0,2895,0,0,0,0,0,0,0,0,0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,90749RCPRD1801E,2350 E 223RD ST,CARSON,LOS ANGELES,CA,'90810',1991,"1,1,1-TRICHLOROETHANE",'000071556',C,R,NAICS 324 - Petroleum,56000,0,56000,0,0,0,56000,.,56000,1400,.,0,0,0,1400,0,1400,0,0,0,0,56000,57400,0
